transaction_id,merchant_id,user_id,amount,category,payment_method,account_age_days,historical_return_rate,past_chargebacks,address_changed_hours,device_trust_score,promo_code_used,ip_country_match,is_vpn_or_proxy,same_device_account_count,velocity_1h_count,login_to_checkout_minutes,is_disposable_email,card_bin_country_match,upi_collect_prompted,delivery_dropzone_risk,device_hash,vpa,delivery_address,scam_type,is_fraud
txn_rzp_003848,mch_luxe_jewels,usr_95743,19476.02,LUXURY_FASHION,UPI_COLLECT,100,0.05319783659649043,0,53.4,100.0,1,1,0,2,1,60.1,0,1,1,0.32,dev_hash_26241,user_921@okhdfcbank,"House No 263, Bengaluru",CLEAN,0
txn_rzp_003849,mch_luxe_jewels,usr_52580,48242.25,LUXURY_FASHION,UPI_INTENT,113,0.027953269434950082,1,74.9,100.0,0,0,1,2,3,93.5,0,1,0,0.2,dev_hash_89914,user_281@okhdfcbank,"House No 51, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_003850,mch_luxe_jewels,usr_18797,2147.9,FOOTWEAR,CREDIT_CARD,386,0.07235062999141714,0,88.7,88.42072407018638,0,1,0,1,2,46.8,0,0,0,0.06,dev_hash_74269,user_800@okhdfcbank,"House No 291, Bengaluru",CLEAN,0
txn_rzp_003851,mch_fashion_hub,usr_30479,25191.15,LUXURY_FASHION,CREDIT_CARD,442,0.16818834761515536,0,37.2,74.31587464891051,0,1,0,2,3,10.3,0,1,0,0.18,dev_hash_65016,user_815@okhdfcbank,"House No 330, Bengaluru",CLEAN,0
txn_rzp_003852,mch_quick_vouchers,usr_13067,34635.16,JEWELRY,DEBIT_CARD,796,0.26571149079132095,0,14.3,90.5304061309347,0,1,0,2,1,44.9,0,1,0,0.1,dev_hash_79637,user_805@okhdfcbank,"House No 222, Bengaluru",CLEAN,0
txn_rzp_003853,mch_luxe_jewels,usr_22352,36433.78,LUXURY_FASHION,DEBIT_CARD,206,0.11685525534689063,1,0.6,96.34659215262724,0,1,0,1,3,36.5,0,1,0,0.27,dev_hash_33322,user_167@okhdfcbank,"House No 295, Bengaluru",CLEAN,0
txn_rzp_003854,mch_gadget_bazar,usr_91978,1177.16,LUXURY_FASHION,COD,151,0.7873,0,0.6,52.60605228268021,0,1,0,2,1,76.7,0,1,0,0.12,dev_hash_74154,user_752@okhdfcbank,"House No 6, Bengaluru",RETURN_FRAUD,1
txn_rzp_003855,mch_luxe_jewels,usr_76683,4418.82,FOOTWEAR,UPI_COLLECT,71,0.3431929724065811,0,67.3,39.808422916311635,0,1,0,2,1,16.4,1,0,1,0.19,dev_hash_38759,user_720@okhdfcbank,"House No 280, Bengaluru",CLEAN,0
txn_rzp_003856,mch_fashion_hub,usr_56056,967.92,DIGITAL_VOUCHER,DEBIT_CARD,542,0.0348320093202089,0,82.0,83.36752259777033,0,1,0,1,3,23.4,0,1,0,0.24,dev_hash_81145,user_761@okhdfcbank,"House No 376, Bengaluru",CLEAN,0
txn_rzp_003857,mch_quick_vouchers,usr_79781,719.31,GROCERY,NETBANKING,56,0.027491151952597666,0,63.0,78.86773666788653,0,1,0,1,1,18.2,0,1,0,0.17,dev_hash_31871,user_487@okhdfcbank,"House No 284, Bengaluru",CLEAN,0
txn_rzp_003858,mch_luxe_jewels,usr_66694,3148.8,FOOTWEAR,UPI_INTENT,584,0.010084576452859087,2,34.1,100.0,0,1,0,2,3,17.1,0,1,0,0.51,dev_hash_52949,user_595@okhdfcbank,"House No 362, Bengaluru",CLEAN,0
txn_rzp_003859,mch_luxe_jewels,usr_43506,33280.07,LUXURY_FASHION,UPI_INTENT,81,0.22671761295903484,0,101.4,85.6900998492908,0,1,0,2,1,105.2,1,1,0,0.1,dev_hash_39163,user_232@okhdfcbank,"House No 77, Bengaluru",CLEAN,0
txn_rzp_003860,mch_luxe_jewels,usr_49580,70039.41,ELECTRONICS,CREDIT_CARD,446,0.21837298205568176,0,27.5,51.842467819913665,1,1,0,1,3,7.8,0,1,0,0.01,dev_hash_10396,user_685@okhdfcbank,"House No 144, Bengaluru",CLEAN,0
txn_rzp_003861,mch_quick_vouchers,usr_49479,4638.26,GROCERY,COD,49,0.1189937794874988,0,45.0,66.05005565142409,0,1,0,1,3,46.8,0,1,0,0.02,dev_hash_29069,user_927@okhdfcbank,"House No 337, Bengaluru",CLEAN,0
txn_rzp_003862,mch_luxe_jewels,usr_57160,9215.26,ELECTRONICS,UPI_COLLECT,1,0.12866560011283226,0,126.9,76.96712558936505,0,1,0,1,2,28.1,0,1,1,0.44,dev_hash_28938,user_361@okhdfcbank,"House No 162, Bengaluru",CLEAN,0
txn_rzp_003863,mch_hyper_grocery,usr_89732,4382.3,FOOTWEAR,CREDIT_CARD,73,0.028080082417355597,0,1.5,61.782533629598774,1,1,0,2,3,22.3,0,1,0,0.06,dev_hash_93840,user_329@okhdfcbank,"House No 387, Bengaluru",CLEAN,0
txn_rzp_003864,mch_gadget_bazar,usr_33213,62856.07,JEWELRY,UPI_COLLECT,5,0.17218260141519473,0,33.4,71.43586513732583,0,1,0,1,3,4.2,1,1,1,0.89,dev_hash_86133,user_909@okhdfcbank,"House No 272, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_003865,mch_fashion_hub,usr_59643,23346.64,LUXURY_FASHION,NETBANKING,87,0.13182364840552394,0,5.0,91.26758166326894,0,1,0,2,2,103.3,0,1,0,0.18,dev_hash_53597,user_138@okhdfcbank,"House No 252, Bengaluru",CLEAN,0
txn_rzp_003866,mch_hyper_grocery,usr_94171,1819.68,GROCERY,NETBANKING,30,0.19517414461642507,0,7.2,74.50010723876154,1,1,0,2,1,163.8,0,1,0,0.02,dev_hash_13285,user_485@okhdfcbank,"House No 483, Bengaluru",CLEAN,0
txn_rzp_003867,mch_hyper_grocery,usr_53936,81209.59,ELECTRONICS,COD,162,0.13224542720096386,0,23.1,95.47996902107872,1,1,0,2,1,16.4,0,1,0,0.03,dev_hash_30219,user_518@okhdfcbank,"House No 340, Bengaluru",CLEAN,0
txn_rzp_003868,mch_gadget_bazar,usr_71071,17597.38,ELECTRONICS,UPI_INTENT,63,0.0499275640098482,0,67.6,58.41380656471743,0,1,0,2,3,112.0,0,0,0,0.18,dev_hash_97908,user_829@okhdfcbank,"House No 118, Bengaluru",CLEAN,0
txn_rzp_003869,mch_luxe_jewels,usr_10861,49335.6,JEWELRY,UPI_INTENT,108,0.08802694902594961,0,290.6,75.80814128741667,0,1,0,2,2,69.3,0,1,0,0.13,dev_hash_85256,user_682@okhdfcbank,"House No 117, Bengaluru",CLEAN,0
txn_rzp_003870,mch_quick_vouchers,usr_29250,4386.25,GROCERY,DEBIT_CARD,5,0.19301698927016137,0,30.6,64.943007735712,1,1,0,2,1,4.6,0,1,0,0.53,dev_hash_40852,user_347@okhdfcbank,"House No 78, Bengaluru",CLEAN,0
txn_rzp_003871,mch_hyper_grocery,usr_91822,3360.66,FOOTWEAR,UPI_COLLECT,305,0.035352564450295124,0,90.6,25.7,1,1,0,2,3,66.1,0,1,1,0.02,dev_hash_63589,razorpay_verify_244@paytm,"House No 202, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_003872,mch_hyper_grocery,usr_40471,47623.29,ELECTRONICS,DEBIT_CARD,93,0.045686265418033827,0,109.5,57.294154418040506,1,1,0,2,2,38.9,0,1,0,0.08,dev_hash_82185,user_456@okhdfcbank,"House No 244, Bengaluru",CLEAN,0
txn_rzp_003873,mch_luxe_jewels,usr_87575,4965.06,GROCERY,NETBANKING,170,0.31932933529836693,0,51.3,90.45253505358116,0,1,0,2,1,1.4,0,1,0,0.18,dev_hash_56518,user_637@okhdfcbank,"House No 397, Bengaluru",CLEAN,0
txn_rzp_003874,mch_fashion_hub,usr_4541,75074.13,JEWELRY,NETBANKING,109,0.06484625369416454,0,49.8,88.60380638963227,0,1,0,1,3,86.9,0,1,0,0.1,dev_hash_51027,user_806@okhdfcbank,"House No 9, Bengaluru",CLEAN,0
txn_rzp_003875,mch_fashion_hub,usr_36033,58829.6,JEWELRY,UPI_INTENT,17,0.17920622299247796,0,105.3,57.37493428055704,0,1,0,2,3,6.9,0,1,0,0.06,dev_hash_39580,user_956@okhdfcbank,"House No 147, Bengaluru",CLEAN,0
txn_rzp_003876,mch_quick_vouchers,usr_31782,1912.55,FOOTWEAR,CREDIT_CARD,2,0.04415287842883696,0,56.9,58.595911173487906,0,1,0,2,2,20.9,1,1,0,0.81,dev_hash_93362,user_555@okhdfcbank,"House No 234, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_003877,mch_gadget_bazar,usr_92440,562.38,FOOTWEAR,CREDIT_CARD,333,0.36129612584538695,0,43.4,74.63626871124538,0,1,0,2,19,5.5,0,0,0,0.01,dev_hash_29367,user_608@okhdfcbank,"House No 6, Bengaluru",CARDING_VELOCITY,1
txn_rzp_003878,mch_fashion_hub,usr_63423,4405.65,FOOTWEAR,NETBANKING,192,0.15540707411952911,1,59.6,93.25299702118193,0,1,0,1,3,0.3,0,1,0,0.09,dev_hash_24191,user_358@okhdfcbank,"House No 184, Bengaluru",CLEAN,0
txn_rzp_003879,mch_hyper_grocery,usr_50458,1338.67,LUXURY_FASHION,COD,229,0.5729,0,2.1,45.66785658483428,0,1,0,1,1,82.6,0,1,0,0.02,dev_hash_75268,user_450@okhdfcbank,"House No 447, Bengaluru",RETURN_FRAUD,1
txn_rzp_003880,mch_luxe_jewels,usr_81198,90468.71,JEWELRY,COD,3,0.13061334655799828,0,19.2,44.454867405892934,1,1,0,2,3,41.5,1,1,0,0.95,dev_hash_96729,user_260@okhdfcbank,"House No 443, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_003881,mch_quick_vouchers,usr_42788,1759.11,DIGITAL_VOUCHER,UPI_COLLECT,121,0.02580199551962055,0,106.1,31.7,0,1,0,2,3,4.4,0,0,1,0.29,dev_hash_50519,razorpay_verify_736@paytm,"House No 393, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_003882,mch_hyper_grocery,usr_76313,8507.28,DIGITAL_VOUCHER,COD,583,0.4751700060654017,0,2.5,78.14724719927985,1,1,0,1,1,127.2,0,1,0,0.05,dev_hash_20372,user_424@okhdfcbank,"House No 223, Bengaluru",CLEAN,0
txn_rzp_003883,mch_hyper_grocery,usr_6451,85053.8,FOOTWEAR,UPI_INTENT,1104,0.0679712235356686,0,1.0,87.7223697635879,0,1,1,2,3,1.5,0,1,0,0.02,dev_hash_37350,user_521@okhdfcbank,"House No 463, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_003884,mch_fashion_hub,usr_19373,53701.72,JEWELRY,DEBIT_CARD,49,0.03351098024560314,0,254.6,59.359491425324634,1,1,0,1,1,260.0,0,1,0,0.3,dev_hash_13259,user_803@okhdfcbank,"House No 193, Bengaluru",CLEAN,0
txn_rzp_003885,mch_hyper_grocery,usr_31041,11426.24,JEWELRY,UPI_COLLECT,718,0.176947029671097,0,31.5,54.95683993296374,1,1,0,2,1,2.2,0,0,1,0.05,dev_hash_40745,user_107@okhdfcbank,"House No 400, Bengaluru",CLEAN,0
txn_rzp_003886,mch_hyper_grocery,usr_38604,52978.79,ELECTRONICS,CREDIT_CARD,4,0.2703860400305882,0,40.3,76.26148664944206,1,1,1,2,1,26.7,1,1,0,0.95,dev_hash_24003,user_684@okhdfcbank,"House No 50, Bengaluru",SYNTHETIC_IDENTITY,1
txn_rzp_003887,mch_fashion_hub,usr_35429,2365.18,GROCERY,COD,216,0.33056427105051334,0,71.0,61.80826143938964,0,1,0,2,2,52.5,0,1,0,0.11,dev_hash_18907,user_661@okhdfcbank,"House No 499, Bengaluru",CLEAN,0
txn_rzp_003888,mch_fashion_hub,usr_78887,6560.98,LUXURY_FASHION,NETBANKING,858,0.1613891929060142,0,300.8,92.97471701700505,0,1,0,2,2,58.5,0,1,0,0.21,dev_hash_75480,user_756@okhdfcbank,"House No 433, Bengaluru",CLEAN,0
txn_rzp_003889,mch_quick_vouchers,usr_34225,72913.14,JEWELRY,DEBIT_CARD,18,0.08128338639725545,0,54.4,60.64548062386514,0,1,0,2,1,27.0,0,1,0,0.2,dev_hash_16199,user_953@okhdfcbank,"House No 191, Bengaluru",CLEAN,0
txn_rzp_003890,mch_fashion_hub,usr_77600,4960.49,GROCERY,CREDIT_CARD,86,0.04566855398999981,0,9.1,97.89921522928334,1,1,0,1,1,98.9,0,1,0,0.29,dev_hash_98183,user_897@okhdfcbank,"House No 372, Bengaluru",CLEAN,0
txn_rzp_003891,mch_quick_vouchers,usr_7898,3075.73,FOOTWEAR,DEBIT_CARD,209,0.007115240822306091,0,106.6,100.0,0,1,0,1,2,22.1,1,1,0,0.22,dev_hash_12728,user_954@okhdfcbank,"House No 262, Bengaluru",CLEAN,0
txn_rzp_003892,mch_quick_vouchers,usr_92256,1605.12,FOOTWEAR,DEBIT_CARD,120,0.17927048140533552,2,52.7,87.86169866651704,0,1,0,2,3,5.1,0,1,0,0.14,dev_hash_22611,user_716@okhdfcbank,"House No 158, Bengaluru",CLEAN,0
txn_rzp_003893,mch_gadget_bazar,usr_61511,34855.69,LUXURY_FASHION,NETBANKING,15,0.27830567564798336,0,0.1,82.07343828843179,0,1,0,1,1,17.2,0,1,0,0.0,dev_hash_84255,user_849@okhdfcbank,"House No 476, Bengaluru",CLEAN,0
txn_rzp_003894,mch_fashion_hub,usr_78658,22058.67,ELECTRONICS,UPI_INTENT,174,0.05107245793455234,0,107.6,100.0,1,1,0,2,1,52.1,0,1,0,0.51,dev_hash_50433,user_291@okhdfcbank,"House No 129, Bengaluru",CLEAN,0
txn_rzp_003895,mch_gadget_bazar,usr_23064,43781.75,ELECTRONICS,UPI_INTENT,319,0.19257980771218638,0,295.9,62.00090311144838,1,1,1,2,3,14.1,0,1,0,0.08,dev_hash_40743,user_596@okhdfcbank,"House No 231, Bengaluru",CLEAN,0
txn_rzp_003896,mch_hyper_grocery,usr_15295,7553.46,LUXURY_FASHION,UPI_COLLECT,286,0.062441431348344185,2,144.1,65.38466932237571,1,1,0,1,2,13.7,0,1,1,0.18,dev_hash_74326,user_646@okhdfcbank,"House No 472, Bengaluru",CLEAN,0
txn_rzp_003897,mch_fashion_hub,usr_28169,12797.26,DIGITAL_VOUCHER,DEBIT_CARD,156,0.3542439802780824,0,30.1,68.77360905872932,1,1,0,2,2,39.9,0,1,0,0.02,dev_hash_64636,user_427@okhdfcbank,"House No 207, Bengaluru",CLEAN,0
txn_rzp_003898,mch_hyper_grocery,usr_52470,3161.71,FOOTWEAR,NETBANKING,926,0.31239039441526384,0,72.4,57.942161968117674,1,1,0,1,1,227.2,1,1,0,0.31,dev_hash_82897,user_689@okhdfcbank,"House No 337, Bengaluru",CLEAN,0
txn_rzp_003899,mch_gadget_bazar,usr_72365,34662.19,ELECTRONICS,CREDIT_CARD,950,0.2285051597415111,1,0.2,82.78208775129713,0,1,1,1,2,0.5,0,1,0,0.51,dev_hash_53649,user_564@okhdfcbank,"House No 277, Bengaluru",ACCOUNT_TAKEOVER,1
txn_rzp_003900,mch_fashion_hub,usr_64030,4080.12,FOOTWEAR,NETBANKING,253,0.05091102173493336,0,104.0,62.968915180589406,0,1,0,1,2,9.4,0,0,0,0.43,dev_hash_25002,user_455@okhdfcbank,"House No 343, Bengaluru",CLEAN,0
txn_rzp_003901,mch_fashion_hub,usr_39661,13596.6,DIGITAL_VOUCHER,DEBIT_CARD,183,0.2546575418906044,0,13.7,64.23967559275252,0,1,0,2,2,47.6,0,1,0,0.04,dev_hash_10488,user_988@okhdfcbank,"House No 428, Bengaluru",CLEAN,0
txn_rzp_003902,mch_quick_vouchers,usr_55398,32419.43,LUXURY_FASHION,DEBIT_CARD,444,0.1490437082572979,0,53.1,99.937710573374,0,1,0,2,3,13.0,0,1,0,0.18,dev_hash_93072,user_801@okhdfcbank,"House No 205, Bengaluru",CLEAN,0
txn_rzp_003903,mch_luxe_jewels,usr_56778,3565.54,FOOTWEAR,CREDIT_CARD,503,0.07469437661223519,0,20.6,100.0,0,1,0,1,1,59.0,0,1,0,0.73,dev_hash_27403,user_338@okhdfcbank,"House No 458, Bengaluru",CLEAN,0
txn_rzp_003904,mch_fashion_hub,usr_57083,17910.22,LUXURY_FASHION,UPI_COLLECT,59,0.18464592323717818,0,95.8,86.2358156839997,0,0,0,2,3,15.4,0,1,1,0.17,dev_hash_61390,user_199@okhdfcbank,"House No 160, Bengaluru",CLEAN,0
txn_rzp_003905,mch_gadget_bazar,usr_72914,15313.15,JEWELRY,UPI_COLLECT,292,0.06795627642342533,0,5.8,35.3,0,1,0,1,3,14.1,0,1,1,0.02,dev_hash_21364,razorpay_verify_304@paytm,"House No 185, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_003906,mch_fashion_hub,usr_89808,5338.05,LUXURY_FASHION,CREDIT_CARD,66,0.2609292981697142,0,81.2,100.0,0,1,0,1,1,97.2,0,1,0,0.03,dev_hash_34596,user_404@okhdfcbank,"House No 158, Bengaluru",CLEAN,0
txn_rzp_003907,mch_hyper_grocery,usr_26091,531.0,FOOTWEAR,UPI_COLLECT,360,0.0892205495846076,0,291.8,86.77067179038414,0,1,0,1,2,24.4,0,1,1,0.42,dev_hash_63387,user_670@okhdfcbank,"House No 83, Bengaluru",CLEAN,0
txn_rzp_003908,mch_quick_vouchers,usr_69451,37201.8,JEWELRY,CREDIT_CARD,276,0.05353272404856026,0,91.6,100.0,0,1,0,2,3,1.7,0,1,0,0.08,dev_hash_51168,user_812@okhdfcbank,"House No 349, Bengaluru",CLEAN,0
txn_rzp_003909,mch_quick_vouchers,usr_2980,13881.32,JEWELRY,DEBIT_CARD,37,0.015791949649204006,0,120.8,78.15261257098275,0,1,0,1,3,66.6,0,1,0,0.37,dev_hash_65033,user_206@okhdfcbank,"House No 382, Bengaluru",CLEAN,0
txn_rzp_003910,mch_luxe_jewels,usr_45767,405.74,FOOTWEAR,CREDIT_CARD,130,0.15493860852009222,0,174.3,89.18953392225747,0,1,1,1,24,2.0,0,0,0,0.2,dev_hash_44411,user_252@okhdfcbank,"House No 169, Bengaluru",CARDING_VELOCITY,1
txn_rzp_003911,mch_fashion_hub,usr_79291,9142.77,DIGITAL_VOUCHER,CREDIT_CARD,0,0.25449634976193775,0,101.3,71.74068153185115,0,1,0,1,2,40.1,0,1,0,0.08,dev_hash_77354,user_542@okhdfcbank,"House No 122, Bengaluru",CLEAN,0
txn_rzp_003912,mch_quick_vouchers,usr_1794,30000.93,ELECTRONICS,DEBIT_CARD,725,0.07583253185599767,2,2.2,90.41596546305789,0,1,0,2,2,15.4,0,1,0,0.09,dev_hash_50099,user_433@okhdfcbank,"House No 109, Bengaluru",CLEAN,0
txn_rzp_003913,mch_luxe_jewels,usr_91321,7572.39,DIGITAL_VOUCHER,UPI_COLLECT,55,0.238476546633415,0,199.8,99.57909770397254,1,1,0,1,2,4.6,0,1,1,0.07,dev_hash_59754,user_801@okhdfcbank,"House No 484, Bengaluru",CLEAN,0
txn_rzp_003914,mch_fashion_hub,usr_46967,2370.02,FOOTWEAR,UPI_COLLECT,146,0.07071117649647443,0,44.5,70.78950946516969,1,1,0,2,1,9.1,0,1,1,0.33,dev_hash_45013,user_173@okhdfcbank,"House No 323, Bengaluru",CLEAN,0
txn_rzp_003915,mch_fashion_hub,usr_3044,60176.31,JEWELRY,UPI_INTENT,105,0.3429856162317119,0,73.1,35.931853072739855,0,1,0,1,3,79.2,0,1,0,0.05,dev_hash_23325,user_419@okhdfcbank,"House No 299, Bengaluru",CLEAN,0
txn_rzp_003916,mch_quick_vouchers,usr_77338,4373.22,GROCERY,COD,35,0.15089843648598017,0,117.3,66.73515456990202,0,1,0,2,1,86.9,0,1,0,0.24,dev_hash_71210,user_279@okhdfcbank,"House No 305, Bengaluru",CLEAN,0
txn_rzp_003917,mch_fashion_hub,usr_68824,18471.56,ELECTRONICS,NETBANKING,6,0.051753045903228226,0,36.5,100.0,1,1,0,1,2,25.8,0,1,0,0.04,dev_hash_28339,user_978@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_003918,mch_gadget_bazar,usr_86477,87680.94,LUXURY_FASHION,COD,2,0.5007,0,2.9,94.10344738521424,0,1,1,2,3,18.0,0,1,0,0.4,dev_hash_54614,user_103@okhdfcbank,"House No 121, Bengaluru",RETURN_FRAUD,1
txn_rzp_003919,mch_luxe_jewels,usr_89023,73827.15,ELECTRONICS,COD,333,0.5139,0,3.7,76.15662238464074,0,1,0,1,3,86.6,0,1,0,0.01,dev_hash_40247,user_316@okhdfcbank,"House No 28, Bengaluru",RETURN_FRAUD,1
txn_rzp_003920,mch_luxe_jewels,usr_32347,2541.81,GROCERY,UPI_COLLECT,360,0.08873658726612718,0,43.7,78.6568944672647,0,1,0,2,1,80.0,0,1,1,0.22,dev_hash_52464,user_160@okhdfcbank,"House No 135, Bengaluru",CLEAN,0
txn_rzp_003921,mch_gadget_bazar,usr_86064,3232.38,FOOTWEAR,UPI_INTENT,359,0.016746714954901595,0,27.4,49.27421643388345,0,1,0,2,1,12.5,0,1,0,0.09,dev_hash_64830,user_875@okhdfcbank,"House No 423, Bengaluru",CLEAN,0
txn_rzp_003922,mch_quick_vouchers,usr_35101,56605.75,JEWELRY,UPI_COLLECT,189,0.1344173958472951,0,51.5,30.4,1,1,0,1,3,67.1,0,1,1,0.02,dev_hash_50006,razorpay_verify_793@paytm,"House No 190, Bengaluru",UPI_COLLECT_SPOOF,1
txn_rzp_003923,mch_quick_vouchers,usr_81553,12038.99,JEWELRY,DEBIT_CARD,140,0.1162899341219195,3,17.2,64.66769500474314,1,1,0,1,3,2.7,1,1,0,0.38,dev_hash_70082,user_260@okhdfcbank,"House No 240, Bengaluru",CLEAN,0
txn_rzp_003924,mch_fashion_hub,usr_92836,9774.6,DIGITAL_VOUCHER,UPI_INTENT,181,0.015552946820637948,2,116.4,39.40738677035375,1,1,0,2,2,16.8,0,1,0,0.17,dev_hash_90599,user_975@okhdfcbank,"House No 46, Bengaluru",CLEAN,0
txn_rzp_003925,mch_luxe_jewels,usr_49127,74633.54,FOOTWEAR,CREDIT_CARD,112,0.13727253346975687,1,16.2,66.28432397305349,0,0,1,1,3,63.0,0,1,0,0.29,dev_hash_32719,user_538@okhdfcbank,"House No 21, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_003926,mch_hyper_grocery,usr_99628,751.59,GROCERY,NETBANKING,97,0.3544251281216412,0,123.1,100.0,0,1,0,1,2,32.2,0,1,0,0.06,dev_hash_90742,user_292@okhdfcbank,"House No 276, Bengaluru",CLEAN,0
txn_rzp_003927,mch_quick_vouchers,usr_76120,3875.68,DIGITAL_VOUCHER,CREDIT_CARD,494,0.19196741522657956,0,33.0,31.81572752325593,0,1,0,2,1,3.5,0,1,0,0.06,dev_hash_73719,user_429@okhdfcbank,"House No 91, Bengaluru",CLEAN,0
txn_rzp_003928,mch_hyper_grocery,usr_59353,4708.68,FOOTWEAR,CREDIT_CARD,95,0.060924148879201355,0,3.1,97.07585889354331,0,1,0,2,2,3.8,0,1,0,0.02,dev_hash_74284,user_517@okhdfcbank,"House No 217, Bengaluru",CLEAN,0
txn_rzp_003929,mch_luxe_jewels,usr_8632,32929.35,LUXURY_FASHION,UPI_INTENT,65,0.013011036117512776,0,188.9,95.8027868872335,0,1,0,1,1,93.8,0,1,0,0.1,dev_hash_77611,user_604@okhdfcbank,"House No 183, Bengaluru",CLEAN,0
txn_rzp_003930,mch_quick_vouchers,usr_24403,48977.72,ELECTRONICS,CREDIT_CARD,16,0.12151200877218203,0,51.4,61.10000535387661,1,1,0,2,2,49.8,0,1,0,0.23,dev_hash_69515,user_395@okhdfcbank,"House No 289, Bengaluru",CLEAN,0
txn_rzp_003931,mch_gadget_bazar,usr_82059,3467.99,FOOTWEAR,NETBANKING,2,0.3842208478820396,0,37.0,44.28636991395803,0,1,0,1,2,16.6,0,1,0,0.39,dev_hash_91691,user_977@okhdfcbank,"House No 99, Bengaluru",CLEAN,0
txn_rzp_003932,mch_gadget_bazar,usr_45515,34553.54,LUXURY_FASHION,UPI_INTENT,84,0.1553879270482422,0,63.0,63.268760702486944,0,1,0,2,2,2.7,0,1,0,0.24,dev_hash_66695,user_645@okhdfcbank,"House No 371, Bengaluru",CLEAN,0
txn_rzp_003933,mch_hyper_grocery,usr_94439,65206.24,GROCERY,UPI_COLLECT,68,0.21079673116194467,1,90.9,48.66824193198525,0,0,1,2,2,0.3,0,1,1,0.06,dev_hash_23814,user_117@okhdfcbank,"House No 280, Bengaluru",CHARGEBACK_FRAUD,1
txn_rzp_003934,mch_fashion_hub,usr_28962,45650.95,ELECTRONICS,UPI_COLLECT,23,0.10254697903515402,0,15.6,81.21045067396481,1,1,0,2,2,44.0,0,1,1,0.05,dev_hash_64725,user_710@okhdfcbank,"House No 263, Bengaluru",CLEAN,0
txn_rzp_003935,mch_gadget_bazar,usr_21092,234.13,JEWELRY,CREDIT_CARD,553,0.03763470217046854,0,33.6,71.54740001239875,0,1,0,1,17,43.9,0,0,0,0.17,dev_hash_64061,user_861@okhdfcbank,"House No 383, Bengaluru",CARDING_VELOCITY,1
txn_rzp_003936,mch_quick_vouchers,usr_42868,26156.79,LUXURY_FASHION,DEBIT_CARD,185,0.05280122201079331,0,91.5,73.2582832041827,1,1,0,1,3,118.0,0,1,0,0.28,dev_hash_67749,user_605@okhdfcbank,"House No 282, Bengaluru",CLEAN,0
txn_rzp_003937,mch_fashion_hub,usr_11282,2741.6,GROCERY,UPI_INTENT,9,0.17361744718150446,0,19.4,54.810304980802286,0,1,0,1,2,95.6,0,1,0,0.14,dev_hash_32923,user_823@okhdfcbank,"House No 352, Bengaluru",CLEAN,0
txn_rzp_003938,mch_quick_vouchers,usr_47573,5950.44,DIGITAL_VOUCHER,DEBIT_CARD,34,0.1529417114677399,0,8.0,65.00587700974611,0,1,0,2,3,44.1,0,1,0,0.17,dev_hash_14600,user_997@okhdfcbank,"House No 450, Bengaluru",CLEAN,0
txn_rzp_003939,mch_luxe_jewels,usr_11861,56635.78,JEWELRY,DEBIT_CARD,13,0.2517753096214413,0,82.8,80.98010590089709,1,1,0,2,2,332.7,0,1,0,0.34,dev_hash_83293,user_847@okhdfcbank,"House No 241, Bengaluru",CLEAN,0
txn_rzp_003940,mch_gadget_bazar,usr_83575,1365.89,FOOTWEAR,UPI_INTENT,384,0.14040706037415535,0,11.0,80.64145603802154,0,1,0,2,1,1.0,0,1,0,0.04,dev_hash_11906,user_737@okhdfcbank,"House No 314, Bengaluru",CLEAN,0
txn_rzp_003941,mch_hyper_grocery,usr_57831,72294.7,JEWELRY,NETBANKING,43,0.2793803638055401,0,26.9,100.0,0,1,0,2,3,10.1,0,1,0,0.13,dev_hash_84577,user_501@okhdfcbank,"House No 292, Bengaluru",CLEAN,0
txn_rzp_003942,mch_hyper_grocery,usr_29485,2970.47,GROCERY,NETBANKING,125,0.19167481923012372,0,103.3,68.59185737486565,0,0,0,1,3,43.4,0,1,0,0.01,dev_hash_99389,user_571@okhdfcbank,"House No 140, Bengaluru",CLEAN,0
txn_rzp_003943,mch_gadget_bazar,usr_31734,3340.1,GROCERY,UPI_INTENT,390,0.4820238871436772,1,123.5,76.94823977967559,0,1,1,2,1,1.2,0,1,0,0.22,dev_hash_52843,user_632@okhdfcbank,"House No 390, Bengaluru",CLEAN,0
txn_rzp_003944,mch_gadget_bazar,usr_60386,26574.11,LUXURY_FASHION,CREDIT_CARD,103,0.02637372318619238,0,23.9,72.00846813727435,1,1,0,1,3,72.2,0,1,0,0.01,dev_hash_62669,user_518@okhdfcbank,"House No 493, Bengaluru",CLEAN,0
